MSFT.O,AAPL.O,NVDA.O,AMZN.O,META.O,GOOGL.O
-0.148841,-2.06985,1.446595,1.114796,-2.115789,-0.090943
-1.256388,-0.589426,-1.673081,1.420631,0.612969,-0.767817
2.447703,0.275499,1.268952,0.909015,-0.122916,0.411935
-0.789391,0.209043,-2.156225,-4.196734,3.317459,-0.05329
-2.631021,-4.339015,-2.902287,2.874101,-1.45528,-5.280173
-4.118544,-2.498442,-8.487496,-2.793804,-4.740383,-5.075947
3.784091,4.179181,5.559195,3.801439,2.234359,2.074568
-1.88328,-2.14071,1.427432,-1.80616,-2.768334,-2.67606
-5.133356,-2.751661,-4.93007,-4.678214,-4.773005,-4.519571
3.728973,1.218176,6.693637,-0.807108,2.640168,3.826498
1.077342,4.027875,-1.745088,3.48089,0.170348,0.792338
0.78537,1.001782,2.017278,2.040066,-1.847968,-0.039827
1.558499,1.843739,3.778532,2.583227,3.678891,1.760677
2.037221,3.35783,2.104217,0.738086,0.245098,1.739536
-0.712281,-0.323718,-1.079108,-0.894128,-1.444766,0.379343
0.782609,-0.336368,2.14895,1.357088,-0.761164,0.738476
-1.326575,-0.453884,-3.039184,0.99227,1.079484,0.920632
0.262324,0.835915,0.327109,0.163192,0.607049,-0.345679
2.540063,1.73913,1.561016,0.986979,2.402369,1.638886
1.445886,1.977208,0.264303,1.463333,0.894757,1.383755
-1.278558,-0.324077,-0.210885,-0.655081,-1.876386,-2.289936
-0.456476,-0.151354,-1.650004,0.031085,-1.730409,-1.216096
-0.981124,-1.751628,-4.045455,-1.25624,-1.334679,-2.94496
0.215401,0.691429,1.864691,0.455322,0.386495,1.188154
0.634068,0.346178,-0.376258,1.557074,2.140188,0.979578
-0.341734,-0.084832,2.762572,0.920839,-0.343681,0.560854
0.578654,-0.928284,-0.132144,0.478656,2.186005,1.284404
0.607287,1.091242,-0.272908,0.444013,-0.745741,1.286053
2.234459,1.718097,1.720707,1.741781,1.584951,2.785599
0.238243,0.966774,1.805731,1.235045,-0.253739,0.438476
-2.438772,-0.96302,-0.820788,-0.638768,-1.558779,-2.231695
-0.593158,-0.850142,0.415809,0.177562,1.270068,0.787781
0.351625,0.117687,0.241216,-0.545569,-0.179163,0.14971
0.445955,-0.352645,0.457207,-0.67243,0.668987,-1.40708
-1.807611,-1.527918,-3.784733,-1.702,-6.76968,-3.027979
0.25837,-0.034227,3.560166,2.691384,-2.555633,-0.388157
-0.697949,-2.265465,-0.408687,-0.293096,0.737437,-0.164264
-2.908737,-1.412974,-2.699549,-2.335226,-2.656591,-3.734004
-2.906782,-2.315665,-3.671697,-3.194987,-3.335557,-2.525756
7.570544,4.747181,4.94055,4.031935,0.420353,2.682772
-4.595863,-2.564103,-7.755236,-3.779903,-4.898163,-4.473053
-0.089415,-1.104907,-1.84906,-4.383955,0.532125,-0.174787
2.103144,0.780875,4.626158,1.112182,4.417434,3.17953
-3.013038,-0.65562,-4.551146,-5.206102,-2.753614,-2.36323
1.344329,1.025918,1.945261,1.46211,0.46335,0.597454
2.920522,1.912228,0.394941,1.330412,-0.64698,1.082774
0.054154,0.693433,-2.148161,2.919387,2.73372,0.284546
-2.327344,-2.55787,-3.220706,-3.204408,-1.34304,-2.197281
0.598471,0.991804,0.541424,0.060488,0.464377,1.00401
2.324557,1.881799,5.802888,2.143548,4.501995,1.608682
-1.098191,-0.467532,-0.732745,-0.638482,0.77557,-1.103714
1.872415,0.98585,3.695191,1.503101,-1.473064,1.193101
-0.534302,0.338808,-1.321398,-1.222644,0.396656,-0.120506
1.171036,0.62382,-0.00432,0.748538,0.188427,0.971005
2.017628,1.376408,2.613504,4.323968,2.323606,3.179428
0.385136,-0.224417,-0.492549,1.59659,-1.36369,-0.367811
-0.342182,-2.834008,-3.10107,1.902686,1.045925,1.307433
-1.154927,-4.097222,-0.14408,-1.88964,-1.082689,-1.113406
0.368421,-0.289645,-2.111845,-0.630446,-0.264614,-0.325808
-2.338752,-1.391915,-1.19707,-3.806016,-3.708394,-4.765275
-0.869845,0.435743,-2.052441,0.005479,0.0,0.034225
2.112447,0.348304,3.950891,3.957758,9.061306,1.986334
1.654997,-1.156985,0.492851,3.600885,-0.327285,-1.136767
-2.400334,1.811237,-0.631821,-0.412687,-0.915951,-1.247758
1.582549,2.323611,0.995998,1.029927,1.081395,2.17656
-1.568421,4.417504,-0.365413,-0.795065,1.271138,-1.412443
0.598866,0.181231,2.951703,0.152579,-1.16431,0.024365
1.158712,3.923342,2.605262,0.56454,1.488335,2.406704
1.113913,0.723495,4.024094,1.213827,0.770058,0.804948
-0.426107,0.480665,0.691652,-0.484333,0.533798,-0.082117
1.179418,0.704112,2.148562,0.980287,2.09032,2.867966
1.000619,1.430401,1.70068,0.067164,1.571225,1.517058
-0.214483,-0.378868,-2.15277,-0.383449,0.786935,-0.18906
0.337769,-0.23331,0.326091,-0.08547,-0.187176,0.291831
-0.724268,-0.908849,-3.837719,-1.587222,-1.243035,-1.963673
0.256885,0.933276,0.183255,0.708068,-0.607639,-0.071898
-0.998456,-0.632373,0.691029,-0.347765,0.305677,-0.261048
0.187149,-0.363656,-0.714545,-0.467201,-0.587723,-1.074672
1.286841,0.708497,-0.691226,0.704409,0.990804,1.343443
-0.102459,-0.250493,-0.630527,-0.256077,-0.374004,-0.802576
1.189744,0.641163,2.056036,1.29379,1.686616,0.990412
-0.354754,-0.111489,0.060596,0.075537,-0.518994,-0.046963
0.05086,0.228541,0.641931,0.441653,-0.543215,-0.126215
-0.355836,-0.36059,-0.276797,0.168928,0.443435,-1.476828
0.959086,-0.212879,1.769983,0.745255,1.039087,0.880092
-0.111167,-0.336,-0.316218,0.291097,2.190014,2.091009
1.972885,1.803393,2.153139,0.731459,1.152362,3.181818
0.873102,0.835786,2.806459,1.445594,-0.365998,1.589427
0.511459,0.771516,0.083066,1.866364,-0.175911,-0.175189
0.293571,0.346594,0.030181,-0.03537,-0.829273,-0.353599
-1.570885,-0.268069,-0.848576,-0.380363,-1.65151,-1.092463
0.743458,-0.909749,-0.235831,-0.314331,0.488894,-0.150738
-0.570698,-0.245175,-0.632911,0.304634,1.290323,0.723045
0.257298,0.549077,0.752053,0.570119,0.448992,0.638969
-0.454052,-0.821718,-0.068551,0.359676,0.005198,-0.344891
0.565196,0.052438,1.71875,1.114461,2.286783,1.387833
-1.271938,-1.027254,-0.618186,-0.457694,-0.48778,-0.072407
0.729052,-0.052955,-0.064088,0.455719,1.256063,2.097009
0.0,-1.61598,-1.855973,0.637549,-0.413494,-0.413153
1.001388,0.436211,0.822539,0.881956,2.28366,0.456439
-0.7166,-0.557641,-1.982387,-1.134805,-0.247525,-1.235569
-0.721772,-0.291168,-2.395862,-0.840934,0.119107,-0.012827
-2.011752,-1.48713,-4.714086,-3.061195,-2.671756,-2.566515
0.701291,1.240599,1.200234,1.679945,1.349631,-0.58458
-1.5543,-0.146397,-2.591016,-1.808301,-1.58794,-1.384401
1.11749,0.727628,2.180553,2.465508,0.199142,0.880978
-0.020278,-0.210243,-1.644109,-0.096976,-0.973348,0.213884
1.419734,1.118254,2.254116,0.82245,1.56443,1.144183
-0.959904,-1.741639,-2.229194,-1.156508,-2.345967,-2.261604
0.71681,0.804698,2.486911,0.340622,2.967883,2.240477
1.403368,1.386192,1.89511,0.641278,2.408667,1.208282
0.682088,1.388519,0.776291,1.659622,0.743001,1.056204
0.265096,-0.120684,1.604814,0.23289,-0.586109,-0.011994
-0.137094,-1.29761,-2.258638,0.684425,-0.491304,0.370136
2.167092,1.676602,1.494768,2.37151,2.162536,2.543834
1.190133,0.157043,-0.76026,0.913382,0.193311,0.263057
-0.493218,-0.219516,-0.449222,0.521778,-0.043411,-0.656748
0.991326,0.282856,2.211926,1.176412,1.331853,1.384861
-0.783388,-0.548446,-0.784422,-0.054774,-0.300014,-0.014014
-0.684932,0.777311,0.131108,-1.625138,-0.606611,-1.138584
1.791188,-0.22931,-0.452327,0.040265,0.889038,-0.101743
1.599699,0.088801,-0.5899,-0.64509,0.462037,1.095268
-0.287117,0.725432,-0.280662,1.511654,1.782751,3.893476
2.944455,0.943005,1.270556,1.878922,1.318303,1.413981
-1.091762,-0.31311,1.17918,-2.983993,-18.96092,0.749252
-1.76975,-1.663148,-1.106577,0.512721,-0.777261,-2.536756
-2.145245,-0.560268,-3.130704,-2.0938,-2.189948,-1.823783
0.673816,0.200095,0.299021,-0.100044,0.888577,-0.229261
0.188537,5.891008,0.657519,1.110023,-0.538881,0.470168
1.213775,2.923077,1.683775,2.067695,2.749782,0.660184
0.436925,0.28931,0.590535,-0.601855,0.799456,-0.239298
0.083302,0.519256,0.765569,1.341531,4.449319,-0.039575
0.69361,-0.937485,1.149471,0.797186,-1.01244,1.468081
0.56025,0.067597,0.572096,1.290752,0.745335,0.437158
0.164399,0.78649,-0.758455,0.636092,-1.128632,0.248151
-0.610924,-0.296821,-0.651174,-0.643659,-1.545688,-0.945067
-0.724771,0.64569,0.521999,0.524837,-0.116498,-0.30898
1.247574,0.421315,2.073247,1.236684,0.588725,0.760828
-1.350858,0.233611,-0.898902,-1.928997,-0.872398,-2.060184
-0.018577,1.464992,-0.633009,0.207158,-2.690358,-0.662219
-0.055741,1.997,-4.902113,-0.227933,-0.515169,-0.670719
-0.659974,-0.974354,1.233559,-0.292739,-0.747986,0.501707
-0.832787,-0.194932,2.211104,0.357541,0.069565,-0.371537
1.01906,0.00465,3.750197,1.140478,0.590893,0.356495
0.467028,0.204604,1.529564,-0.104992,-0.426169,-0.048291
0.780959,0.310919,2.016189,0.130853,1.009254,1.276655
1.107011,0.823464,1.351848,1.169839,1.611841,1.57833
0.60219,0.807562,-0.550924,0.266642,-0.676209,-0.828644
1.596227,1.492945,1.552591,3.377448,-0.204244,1.508195
-0.062489,0.919365,-0.244174,0.214203,0.989198,-0.807338
0.339437,1.155402,1.03308,0.515886,-1.075208,-1.804789
-0.551945,0.320696,1.075958,1.331538,-2.60058,-1.663419
-2.882464,-0.652479,-1.861121,-2.191213,-2.32531,-1.008
0.230436,-1.661745,-2.047267,-1.83024,-2.781433,-1.260112
-0.487401,-0.806813,-0.315342,-0.318642,0.313788,-0.540545
1.081231,-1.34207,1.05569,-0.669033,0.699215,-0.214846
1.700494,2.528283,-0.702508,2.48271,1.071994,1.270573
0.42251,-1.241903,-1.686217,0.143421,-2.374352,-1.545391
1.07421,2.415524,1.170768,-0.006533,-0.395062,0.899624
0.407404,-1.135109,1.875875,-0.989009,0.594943,-0.351904
-1.084943,-2.662616,-0.904388,-3.155026,-1.071957,-1.540773
0.954164,0.165229,-1.062315,1.730581,-0.174368,0.627678
-1.333804,0.059567,0.354217,-0.753716,1.721772,0.613481
1.674127,0.760178,-2.095742,0.928147,1.815283,1.473256
0.607555,-1.077126,-1.062791,-1.506455,-1.861222,-1.6323
0.358831,1.438023,0.854052,1.010439,1.522126,0.634747
-0.191855,0.634087,1.019947,2.07769,-0.302279,1.21486
-0.41066,-0.796616,-0.555121,0.015193,1.237038,0.014239
0.377259,2.055167,0.179829,1.93078,1.132075,1.113847
-0.034962,0.351189,5.093493,-0.495782,-2.594172,-0.023191
1.0842,0.673341,2.96776,0.067898,-1.228262,0.120125
-0.397889,0.88885,-0.9953,-1.648905,-1.914553,-0.073643
0.017369,1.216853,0.087266,-0.940999,1.945647,0.322116
-2.06651,-1.75809,-2.594776,-2.219423,-2.204026,-2.844337
-0.585158,-1.622878,-3.376419,-1.035393,-0.956878,-0.785
-1.141532,-0.231843,-1.515601,-1.335168,-0.050849,-1.01984
1.271989,1.385351,-0.086541,0.316452,0.413355,-0.929995
-5.433814,-4.632609,-7.475333,-6.152423,-4.129196,-4.629007
-0.235494,-0.882788,-4.298099,-2.044723,1.301361,-0.130018
3.455764,3.571928,4.852635,4.027661,0.25432,2.73209
-1.797937,-2.13858,-4.526649,-1.546452,-0.143099,-1.615293
3.159851,2.203717,4.43963,3.351032,3.426264,2.77929
-0.261261,-0.43214,-1.126795,0.646718,0.403073,-0.48452
-1.996206,-2.337357,-1.452316,-3.330731,-2.822732,-2.632162
0.147465,1.523007,-4.325137,-0.377812,-0.56158,0.662167
0.892693,0.611007,0.894532,1.432515,0.473872,0.56009
-1.395603,0.942669,-4.394084,-1.151288,-0.251971,0.318526
-5.346901,-3.430162,-9.793721,-5.908294,-5.408381,-5.183378
5.84441,2.189781,4.227471,7.088691,3.362093,4.395906
-1.237304,-1.592357,-4.594881,-7.819681,-3.696588,-1.797769
-2.907629,-1.877023,-6.389631,-6.326355,-2.256311,-4.523183
-0.115551,0.499435,9.363215,-0.54975,2.906608,1.428392
2.969247,2.606657,3.857143,4.416435,3.809328,3.913255
-0.833255,1.535228,3.453019,4.225255,-0.026352,-0.421794
0.226586,-6.633066,-1.462565,0.0,-0.92257,-1.334279
1.271665,-2.838828,-1.465662,-2.265345,-1.110742,-1.470849
0.195331,1.081403,-0.335269,0.922103,0.847458,1.310941
3.936131,3.032831,1.293471,6.858979,1.060424,3.615472
-0.187567,-0.347702,-3.64844,-0.033039,-2.415363,-1.228073
-1.950783,-1.92815,-0.155347,-2.420637,-1.967945,-1.608763
-2.464178,-5.037414,-7.842661,-4.413611,-2.352373,-2.568197
0.0655,-0.999124,5.154585,-0.347008,0.430943,-0.132462
-1.412007,-2.824741,-1.06367,-1.971591,1.449071,0.630743
2.200629,2.46788,2.637051,1.277666,-0.256552,1.561759
0.941462,1.10757,-18.755867,-1.607346,-3.003128,-0.259558
-3.389048,-3.96321,-11.999027,-5.090968,-5.7192,-3.82394
-2.781495,-4.77779,3.026952,-1.112882,0.668947,0.294913
1.376462,-0.113007,-2.931312,1.422305,1.804727,1.259644
-0.038794,-2.53988,0.200401,-0.967212,-2.291945,-1.277517
3.298729,1.352371,5.551724,5.277419,3.529948,2.508494
0.629285,-0.217615,0.444299,0.005691,-1.011879,-0.346611
3.714766,3.845271,4.124114,6.091361,1.303704,3.754704
-0.836933,-0.76821,-1.593053,-0.249143,1.403919,0.255544
0.635266,-0.540239,3.857397,0.991892,1.391693,1.376784
1.082153,3.494232,4.044545,4.862824,0.34137,0.604695
-3.184941,-4.398875,-7.604093,-5.865625,-2.239705,-4.827296
0.617398,-1.114947,0.751066,1.845481,1.232509,1.469218
-4.002198,-3.565705,-6.74711,-4.123141,-1.582754,-2.921861
2.642625,0.658793,2.879209,0.730451,3.223694,0.630625
0.929454,-0.571934,-2.4167,0.134672,0.162143,0.804231
0.451239,0.278717,0.479115,1.235364,1.703266,1.137851
0.339201,1.094027,-0.006716,-0.310182,0.352941,-0.017695
-3.124714,-3.199766,-1.638794,-4.008128,-0.655127,-2.033459
-2.961426,-0.930626,-1.959713,-4.460051,-2.686381,-2.477869
1.049665,1.299256,2.340159,2.009981,2.475212,1.731585
-0.269308,-3.119167,-5.737036,-3.635239,-7.253237,-0.761925
-2.102421,-2.523463,-2.461916,-2.290847,0.120084,-1.147316
-3.231209,-3.889562,-4.093264,-5.707714,-6.334333,-3.158522
-4.173878,-2.587408,-1.921741,-2.431304,-0.712285,-0.663808
6.830978,7.042158,4.737173,9.445222,8.157343,6.416363
0.616547,-0.648979,-1.450038,-0.629547,0.253391,0.481939
-0.780787,0.051233,1.890676,1.120659,-0.981267,-0.590749
1.175416,0.966524,-0.112233,1.620411,-1.584084,-0.164329
-0.443044,0.114112,2.037453,2.474084,3.501411,0.930179
-3.678797,-9.96074,-6.041697,-2.524153,-2.903892,-2.76956
4.650924,4.268936,6.406751,5.006399,4.71383,5.129355
0.127539,-0.222582,5.294074,3.43534,0.07249,-0.19943
0.725064,1.906307,-2.48954,1.661236,3.245201,0.878318
1.429961,1.698176,1.966674,0.171438,1.192731,-0.34274
-0.642563,0.319614,1.858606,-0.192838,-0.0208,-0.260713
-0.772201,-0.981795,2.478827,-0.945527,-0.277393,-1.331072
-0.729572,-1.50371,1.081771,-1.423294,1.105702,-1.217507
2.900539,2.046667,-0.378889,3.546231,2.448587,3.328547
0.352347,1.221663,-0.687262,0.550592,-0.946626,0.276113
0.702221,0.593778,1.934964,0.560643,0.515115,0.882048
1.498304,0.615937,3.433957,0.175996,1.173297,0.744232
-1.88469,-2.244612,-5.199771,-3.774909,-1.646228,-2.589181
0.97464,0.404436,0.349533,0.480955,-2.215898,0.535865
-0.477931,-0.79262,5.727108,0.909135,1.060291,-0.037809
0.913371,3.313687,1.463507,0.945055,2.180621,1.615314
-1.950173,-0.925456,-13.824539,-1.956219,-1.033488,-1.965484
-2.036544,-1.036468,-4.644591,-2.686994,-2.224181,-0.907525
3.341752,6.833463,4.399696,4.802746,4.320688,2.610134
-1.833051,0.720121,4.629158,2.891471,10.816381,2.541007
-1.580006,0.048065,0.681739,-5.381881,-0.587918,-0.645711
2.879938,2.8405,3.074691,0.435363,2.136262,2.038226
1.39966,1.710949,0.516155,1.561247,1.128508,0.915526
-1.109868,0.034447,2.034011,-1.118272,-0.391447,-2.515909
-0.716778,-1.893939,-3.647059,-1.578408,-2.410699,-1.512169
0.379975,0.117,0.508751,-1.619827,0.570982,-0.319194
-0.397464,-0.575084,-1.160829,0.175039,-0.920337,-0.023585
1.558195,0.861713,3.222943,2.954745,-0.45238,2.310093
-0.074843,-0.415472,1.131177,0.121489,-0.587736,0.09312
0.084262,0.36432,1.079278,-1.057927,-0.07314,0.050504
1.234799,-0.222482,1.818417,-0.905925,-0.884416,-0.847503
-0.046202,0.299261,-0.444896,1.220809,-0.129231,0.614489
-0.517704,0.643538,1.219356,-0.336696,0.166369,-0.525517
2.109193,-0.563855,-1.75339,-0.163985,-1.550197,-1.46173
1.425829,1.116567,2.195545,0.748407,1.155961,1.118447
0.55871,0.72845,-0.31409,0.088259,1.68633,0.068962
0.690026,0.057395,-1.001953,0.208206,-0.297655,0.418856
-0.169099,0.309757,-1.075748,0.286605,-0.804241,0.078431
-0.124811,-0.983588,-0.637025,-0.076778,-0.83533,0.325945
0.446309,1.051112,1.419681,1.945324,0.514091,1.950202
-0.239936,0.502943,0.21093,1.461959,3.136554,0.426636
-0.498842,-0.181973,-0.165837,-0.220497,2.324192,1.367238
0.044763,-0.5754,-2.855865,-1.387354,0.729884,-0.3635
-1.217002,-1.15746,-1.834923,-2.57647,-1.959307,-1.209504
0.108705,0.237681,0.924561,-0.316738,0.277893,-0.076465
2.099358,3.46423,6.97026,3.073791,1.456368,2.547023
0.700168,1.123533,0.856398,0.148448,-0.087174,1.525533
0.774512,0.442209,3.753384,1.058514,0.843416,0.15118
0.078603,1.111661,-1.814731,-0.271468,-1.845763,-0.544593
1.151933,1.300822,2.567045,1.550213,-2.462244,-0.186997
1.432146,1.020847,-0.506448,1.739704,-3.319677,-0.147022
0.068045,-0.792469,4.001184,1.130787,0.685486,1.170334
-0.110497,0.873854,-0.745547,2.010387,2.395247,1.993414
2.297481,3.683036,5.470183,1.223522,0.386847,0.790913
-2.636832,-2.070839,-3.501142,-2.995174,-1.047688,-2.303965
0.521145,-1.209108,-2.095775,0.537747,1.186564,-0.850412
0.212477,-1.033167,1.77811,0.535434,0.835889,-0.629708
-0.966839,0.899406,-0.209193,-1.012468,-1.079437,-0.994251
0.137021,0.132647,0.424929,0.43722,-0.192922,-0.487262
0.863765,0.651759,1.303244,0.413326,0.688614,0.394107
0.91572,0.679126,1.514814,1.87786,1.205831,1.876981
0.142833,1.453671,0.394997,-0.011575,3.260225,0.547132
0.654417,0.685496,3.071038,0.370456,-0.378875,0.437148
-0.50846,0.174047,-0.19086,-0.10106,1.429065,0.713572
0.444035,0.669426,1.428875,1.012722,-0.170435,-0.656033
0.033364,1.573604,0.439906,0.684708,-0.449579,-0.26167
-0.541983,-0.29985,-1.319151,-0.757895,1.514892,-0.462641
0.762911,0.561404,1.500581,0.625872,0.13515,0.312633
0.116482,-0.83242,-0.291515,-0.176471,-0.174334,0.260268
0.51525,-0.040211,-0.798789,-0.05477,0.895724,1.086319
0.082679,0.181023,-2.79459,0.098206,0.307091,0.31078
-0.231309,0.010039,1.900379,0.984893,-0.434178,0.438636
0.82802,1.947302,-0.488816,0.095543,-0.050316,0.668068
1.313953,0.359376,-0.528592,-0.167845,-0.279673,0.107246
0.316122,0.328657,1.164788,1.376169,1.772493,0.989955
1.357466,1.442331,1.167295,1.93185,1.289683,1.342362
-0.342793,-0.154232,0.262233,-1.144627,-0.652955,-0.829536
3.311735,-0.907511,-2.228383,0.026292,5.849491,0.578548
0.572977,-0.477397,-4.718849,2.543304,-0.915865,0.795367
-0.092386,0.151738,0.696277,-0.625439,1.718105,1.470151
0.639593,-1.925615,0.931244,-0.614415,-0.708492,-7.501929
-2.082695,4.908556,-0.292818,-0.778606,-0.191313,-2.13852
-1.305912,-0.65077,1.507176,-0.559764,-0.259027,-0.580404
2.131368,1.243127,-0.098259,3.242811,1.527035,1.975122
-0.581846,-1.544274,-1.726682,-0.606891,-0.813424,0.328696
-2.052282,-2.695702,-3.747567,-1.514957,-2.119868,-1.223334
-0.007967,0.019718,0.467911,-0.168142,-0.121199,-0.685408
-0.007967,-1.074421,-2.144664,-0.933376,-0.469558,-0.240011
1.298805,-1.380032,-0.804983,-0.520562,-0.164325,-0.028254
-2.973334,-5.811948,-6.142637,-3.560884,-3.610492,-2.65921
1.118768,1.583028,2.265699,0.956833,-0.446183,-1.032034
1.403031,1.197922,-1.518144,1.686303,3.065346,4.084064
2.309157,-0.439975,0.382253,1.946397,0.386536,1.17014
-0.667029,-0.568182,-2.284787,-2.021944,-0.903792,-1.327142
-1.444523,-3.126984,-3.053728,-0.536651,-1.392337,-2.06369
0.538742,1.91709,2.181219,-0.078,1.149299,0.854402
0.606777,-2.04716,-1.844447,0.116284,0.270533,0.122137
-1.167071,-1.70697,-3.206307,-2.376753,-2.401252,-0.909288
0.047551,-0.384059,-1.472984,0.429638,0.105048,-0.587598
-0.063371,-0.413477,-1.253875,0.721228,1.794985,0.083435
-0.967026,-0.476912,-2.086095,-0.938778,-1.150236,-1.721717
0.632304,0.518661,-0.762434,-0.157763,0.45008,0.131257
-1.630478,-1.811554,-2.623823,-2.271076,-3.027157,-1.329576
-3.104787,-1.011024,-1.240219,-4.640944,-7.505494,-6.123814
2.77036,3.658396,6.891912,2.17819,2.040816,1.51626
2.167912,1.61434,-1.202797,0.516894,0.4,-0.934101
1.581499,1.468171,1.769536,0.912281,0.095142,0.298667
2.800814,2.6617,1.196272,2.831232,2.982237,1.967054
0.913242,1.277938,2.013746,3.13742,0.847995,1.346912
-0.377074,1.15796,1.563026,0.164998,1.876216,-0.158853
-0.461771,-0.318259,-3.018242,-0.449643,-1.718136,-0.179457
0.631227,-0.020598,1.409029,0.807408,1.388254,1.103698
0.098247,-0.726243,-2.441657,-0.033684,2.175015,-0.43171
0.302001,0.596659,0.269635,0.875021,4.235372,0.698702
1.738803,2.351849,5.412673,0.813349,-0.285699,1.037581
0.392128,-0.292265,0.156986,0.390245,-0.525283,-0.066049
0.928587,0.803558,0.640021,0.492459,1.09345,0.786774
0.014604,-0.34092,-1.518494,-0.359193,0.84947,1.093245
0.59137,-0.100614,0.593042,0.136033,0.763838,-0.770413
-3.157207,-1.515762,-0.77296,-1.861644,-1.952233,-2.607683
0.374728,2.162908,5.135992,1.041384,-0.624868,-0.667537
0.164265,-0.03003,2.492779,0.339862,0.980497,-0.341565
-0.141633,-0.911185,0.612632,-0.559266,1.846966,0.573085
1.283965,1.834074,1.18127,1.508214,0.0,1.588474
0.663325,0.585463,-2.371066,0.630531,1.036269,1.145455
0.644311,0.828688,0.320533,0.242464,1.128205,0.933849
-0.290994,-0.088058,-1.548387,0.20165,-0.40568,0.861539
-0.072961,-2.061401,-1.884791,0.484325,-0.325866,-1.401562
-0.36507,0.609939,0.063609,1.842936,1.762362,0.671568
1.018614,0.988869,1.748141,1.464065,1.76698,1.478266
0.398984,-0.728239,3.886043,-0.809949,-0.7399,0.277848
0.361272,0.768278,0.799856,0.496235,1.808875,0.110132
0.0,0.939498,-0.202852,0.496768,-0.46859,0.451394
-1.310295,-0.345987,-0.113589,-0.548741,-0.034329,0.256408
-0.590896,-0.562347,1.574096,-0.889099,-1.000785,-0.582595
0.110076,1.135972,0.276943,-0.709327,-0.505451,0.043602
0.146606,-1.492755,-1.022447,-0.676475,-1.205299,-1.36763
1.324843,2.285404,1.709808,1.074563,1.99637,0.676948
0.621253,0.781778,2.533271,0.446206,0.019771,0.775976
1.026635,-0.081402,1.707845,0.316873,1.136588,-0.724707
-0.376634,-0.790722,-2.955334,-1.348954,-1.93003,-0.332535
0.820315,0.347792,0.974738,-1.558906,-0.478302,9.620226
-0.219329,0.93386,-0.1428,-1.574844,-1.907384,-0.271438
-0.482167,-0.429225,0.360371,-0.727862,0.561396,-1.114475
-2.907018,2.040425,-3.835851,-1.672346,-1.426106,-0.798046
1.313569,-2.163913,-2.252252,-0.613891,-0.77228,-0.527007
-0.840214,-2.115818,-2.261703,-1.729082,-1.924973,-1.275809
-3.425858,-5.234781,-6.452013,-3.187183,-3.856735,-3.474823
1.875804,1.893038,1.034551,1.286024,1.529742,1.414159
0.438043,1.035533,1.01083,0.311551,0.346865,0.41244
2.668539,2.205587,2.839691,2.201963,2.705914,2.575027
-0.849593,-0.820921,-2.578036,-1.380879,-1.214767,-1.433439
-1.394234,-0.253744,-1.770658,-1.25361,-1.320202,-1.211204
2.069372,4.234836,3.037306,2.208502,1.661542,1.89272
-3.001443,-2.976504,-3.832105,-3.364504,-4.637835,-2.714062
-0.223914,-0.49815,-0.866262,0.746472,1.602582,0.435473
1.832735,2.359473,7.252806,0.926176,0.607919,0.845791
1.67487,1.864407,7.031838,1.313756,1.344584,1.800358
-0.830865,0.004754,-1.703947,-0.81162,-1.267659,-1.40865
1.114673,1.083856,2.001549,1.230168,-0.14145,0.680169
-0.727718,-0.08465,0.146002,-0.983801,-0.822664,-0.005035
-3.186239,-4.622047,-5.271752,-3.100354,-2.356625,-3.184168
1.544344,1.899921,1.852992,1.100239,1.468354,1.525685
0.214101,-1.128384,-2.206105,-0.397994,0.52118,-0.030738
-0.132606,0.671042,-0.25958,0.137357,0.253723,0.250252
1.888463,1.693183,3.585163,1.255491,2.096171,1.745687
-0.188242,-0.12918,0.305389,-0.565943,0.053888,-0.310658
-1.32018,-1.456357,-1.993911,0.762826,-1.766575,-1.76224
1.168774,1.696646,2.795882,0.602288,2.604309,1.087598
1.758338,1.95516,6.506281,2.227011,2.009191,2.530725
-0.678329,-0.009377,-0.606432,-0.391695,-1.786276,-0.484248
-1.135873,0.426709,1.035544,-0.117807,0.677369,-0.087042
-1.04712,1.181305,1.484765,-0.589729,-1.372113,0.035677
0.029394,3.179511,0.627798,0.134025,1.246173,1.186033
1.028504,-0.22586,-0.03255,1.127817,-0.541143,1.227049
-0.145433,-1.943206,-1.264449,-0.228364,-0.149357,0.409727
-0.720944,0.525714,-0.950863,-1.712571,-0.51819,-0.677403
0.777525,0.363802,0.477221,0.813678,0.998819,-0.142088
0.822476,0.937925,-0.601977,-0.279279,0.031901,0.225225
1.840889,-0.812497,-1.689077,0.222288,1.063038,0.494869
-1.155455,-1.461803,-2.401944,-1.500961,-0.110445,-0.719273
-0.215146,0.454692,1.245006,-0.493824,-1.637445,0.39436
-1.264913,-0.475494,-1.321208,-2.447208,-2.965421,-1.325029
1.441258,1.538956,3.303773,1.534213,0.838482,2.266217
0.129162,-0.515767,-0.499355,-1.611125,-1.471554,-0.292952
-1.297119,-0.486607,-3.146498,-0.827088,-1.671201,-1.315313
0.943876,2.353533,1.3449,0.606219,0.55336,-0.392349
-1.409768,0.276823,-0.040214,-0.014978,-1.274708,-1.239825
-1.765521,-2.50679,-0.551724,-1.291735,-0.688243,-2.328358
1.210546,0.84947,4.779242,0.653152,2.737686,0.977146
1.350161,2.803188,0.364017,0.883196,0.596499,1.810111
